id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,122,62,4,40,452,ship,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,34,64,28,39,93,hold,edge,drag-penalty,drop-slack
m003,g003,replay exposure,42,49,27,67,134,watch,recovery,confidence-floor,raise-drag
m004,g004,policy width,94,38,39,91,255,ship,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,44,70,29,84,170,watch,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,53,8,4,36,187,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,110,66,21,59,371,ship,recovery,confidence-floor,raise-drag
m008,g008,policy width,98,22,21,62,294,ship,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,104,72,5,88,452,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,53,54,40,56,109,hold,edge,drag-penalty,drop-slack
m011,g011,replay exposure,80,29,45,87,176,watch,recovery,confidence-floor,raise-drag
m012,g012,policy width,53,48,39,8,59,hold,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,52,60,31,36,128,watch,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,85,58,38,91,252,ship,edge,drag-penalty,drop-slack
m015,g015,replay exposure,110,41,29,37,292,ship,recovery,confidence-floor,raise-drag
m016,g016,policy width,82,64,16,44,290,ship,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,80,8,35,72,180,ship,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,113,42,25,84,365,ship,edge,drag-penalty,drop-slack
m019,g019,replay exposure,50,8,29,51,93,hold,recovery,confidence-floor,raise-drag
m020,g020,policy width,110,58,22,26,326,ship,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,108,15,23,38,285,ship,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,97,55,25,66,312,ship,edge,drag-penalty,drop-slack
m023,g023,replay exposure,100,24,35,103,287,ship,recovery,confidence-floor,raise-drag
m024,g024,policy width,61,41,31,70,170,watch,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,54,63,13,35,208,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,40,19,5,58,177,watch,edge,drag-penalty,drop-slack
m027,g027,replay exposure,85,16,31,74,221,ship,recovery,confidence-floor,raise-drag
m028,g028,policy width,67,12,14,74,231,ship,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,115,47,31,55,323,ship,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,85,56,41,86,233,ship,edge,drag-penalty,drop-slack
m031,g031,replay exposure,78,10,13,20,212,ship,recovery,confidence-floor,raise-drag
m032,g032,policy width,66,54,32,22,146,watch,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,84,43,25,90,285,ship,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,83,64,23,36,257,ship,edge,drag-penalty,drop-slack
m035,g035,replay exposure,47,24,31,56,97,hold,recovery,confidence-floor,raise-drag
m036,g036,policy width,76,71,16,58,293,ship,negative,lane-boundary,lower-confidence
m037,g037,trust boundary,103,27,23,83,327,ship,baseline,monotonic-signal,raise-signal
m038,g038,claim drift,63,66,7,50,277,ship,edge,drag-penalty,drop-slack
m039,g039,replay exposure,51,70,50,38,61,hold,recovery,confidence-floor,raise-drag
m040,g040,policy width,48,34,20,24,122,watch,negative,lane-boundary,lower-confidence
m041,g041,trust boundary,103,53,10,65,387,ship,baseline,monotonic-signal,raise-signal
m042,g042,claim drift,33,54,7,102,227,ship,edge,drag-penalty,drop-slack
m043,g043,replay exposure,94,74,14,82,382,ship,recovery,confidence-floor,raise-drag
m044,g044,policy width,84,46,8,21,287,ship,negative,lane-boundary,lower-confidence
m045,g045,trust boundary,47,69,10,57,227,ship,baseline,monotonic-signal,raise-signal
m046,g046,claim drift,63,2,13,73,212,ship,edge,drag-penalty,drop-slack
m047,g047,replay exposure,35,58,23,86,157,watch,recovery,confidence-floor,raise-drag
m048,g048,policy width,112,13,40,41,230,ship,negative,lane-boundary,lower-confidence
m049,g049,trust boundary,75,63,32,85,245,ship,baseline,monotonic-signal,raise-signal
m050,g050,claim drift,91,9,9,105,351,ship,edge,drag-penalty,drop-slack
m051,g051,replay exposure,63,71,48,34,102,hold,recovery,confidence-floor,raise-drag
m052,g052,policy width,52,29,16,76,197,ship,negative,lane-boundary,lower-confidence
m053,g053,trust boundary,59,46,26,35,154,watch,baseline,monotonic-signal,raise-signal
m054,g054,claim drift,53,57,33,55,139,watch,edge,drag-penalty,drop-slack
m055,g055,replay exposure,102,35,24,70,315,ship,recovery,confidence-floor,raise-drag
m056,g056,policy width,86,21,10,69,308,ship,negative,lane-boundary,lower-confidence
m057,g057,trust boundary,90,17,8,49,304,ship,baseline,monotonic-signal,raise-signal
m058,g058,claim drift,38,41,9,37,156,watch,edge,drag-penalty,drop-slack
m059,g059,replay exposure,108,72,50,36,232,ship,recovery,confidence-floor,raise-drag
m060,g060,policy width,59,15,8,51,211,ship,negative,lane-boundary,lower-confidence
m061,g061,trust boundary,47,59,34,101,165,watch,baseline,monotonic-signal,raise-signal
m062,g062,claim drift,31,37,28,81,99,hold,edge,drag-penalty,drop-slack
m063,g063,replay exposure,107,10,12,33,316,ship,recovery,confidence-floor,raise-drag
m064,g064,policy width,116,29,37,43,272,ship,negative,lane-boundary,lower-confidence
m065,g065,trust boundary,45,76,34,72,147,watch,baseline,monotonic-signal,raise-signal
m066,g066,claim drift,88,21,34,85,234,ship,edge,drag-penalty,drop-slack
m067,g067,replay exposure,117,12,42,53,248,ship,recovery,confidence-floor,raise-drag
m068,g068,policy width,47,75,37,71,139,watch,negative,lane-boundary,lower-confidence
m069,g069,trust boundary,113,39,40,104,322,ship,baseline,monotonic-signal,raise-signal
m070,g070,claim drift,92,47,43,33,184,ship,edge,drag-penalty,drop-slack
m071,g071,replay exposure,89,70,32,88,297,ship,recovery,confidence-floor,raise-drag
m072,g072,policy width,47,9,17,21,103,hold,negative,lane-boundary,lower-confidence
m073,g073,trust boundary,83,51,36,54,210,ship,baseline,monotonic-signal,raise-signal
m074,g074,claim drift,47,63,26,69,169,watch,edge,drag-penalty,drop-slack
m075,g075,replay exposure,37,18,50,81,10,hold,recovery,confidence-floor,raise-drag
m076,g076,policy width,79,63,11,35,291,ship,negative,lane-boundary,lower-confidence
m077,g077,trust boundary,113,18,18,36,321,ship,baseline,monotonic-signal,raise-signal
m078,g078,claim drift,76,57,44,35,144,watch,edge,drag-penalty,drop-slack
m079,g079,replay exposure,65,25,44,63,107,hold,recovery,confidence-floor,raise-drag
m080,g080,policy width,107,76,35,87,344,ship,negative,lane-boundary,lower-confidence
m081,g081,trust boundary,53,34,36,80,129,watch,baseline,monotonic-signal,raise-signal
m082,g082,claim drift,104,40,28,32,272,ship,edge,drag-penalty,drop-slack
m083,g083,replay exposure,93,73,42,55,239,ship,recovery,confidence-floor,raise-drag
m084,g084,policy width,91,40,19,58,295,ship,negative,lane-boundary,lower-confidence
m085,g085,trust boundary,103,26,13,84,367,ship,baseline,monotonic-signal,raise-signal
m086,g086,claim drift,55,11,32,52,100,hold,edge,drag-penalty,drop-slack
m087,g087,replay exposure,39,57,29,83,141,watch,recovery,confidence-floor,raise-drag
m088,g088,policy width,34,77,19,90,193,ship,negative,lane-boundary,lower-confidence
m089,g089,trust boundary,88,20,19,32,240,ship,baseline,monotonic-signal,raise-signal
m090,g090,claim drift,61,53,20,87,243,ship,edge,drag-penalty,drop-slack
m091,g091,replay exposure,100,53,29,33,270,ship,recovery,confidence-floor,raise-drag
m092,g092,policy width,79,15,25,40,192,ship,negative,lane-boundary,lower-confidence
m093,g093,trust boundary,81,34,28,68,233,ship,baseline,monotonic-signal,raise-signal
m094,g094,claim drift,60,0,10,80,220,ship,edge,drag-penalty,drop-slack
m095,g095,replay exposure,69,37,51,47,87,hold,recovery,confidence-floor,raise-drag
m096,g096,policy width,77,17,21,22,186,ship,negative,lane-boundary,lower-confidence
